venue,menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
라그로타,라그로타_자몽리치에이드,라그로타_제로콜라,118,0.4627450980392157,0.6210526315789474,1.2956862745098037,0.36085626911314983,0.5360868035006205
라그로타,라그로타_시저 샐러드 ,라그로타_카스,92,0.48677248677248675,0.46,1.2948148148148149,0.30976430976430974,0.4731969398837485
라그로타,라그로타_모둠 해산물 플래터,라그로타_하이네켄(생),58,0.6904761904761905,0.20422535211267606,1.2934272300469483,0.1870967741935484,0.3755166349516612
라그로타,라그로타_카스,라그로타_하이네켄(생),138,0.69,0.4859154929577465,1.2925352112676056,0.3988439306358382,0.5790351372247154
라그로타,라그로타_Gls.Sileni,라그로타_시저 샐러드 ,140,0.45901639344262296,0.7407407407407407,1.2920461445051608,0.3954802259887006,0.5831056021775403
라그로타,라그로타_G-Charge(3),라그로타_자몽리치에이드,104,0.6190476190476191,0.40784313725490196,1.2915032679738563,0.32601880877742945,0.5024682308987887
라그로타,라그로타_빵 추가 (1인),라그로타_해산물 토마토 리조또,222,0.7762237762237763,0.69375,1.2904720279720279,0.578125,0.7338291659202738
라그로타,라그로타_빵 추가 (1인),라그로타_스프라이트,129,0.45104895104895104,0.6935483870967742,1.290096999774419,0.3760932944606414,0.5593069573156514
라그로타,라그로타_스프라이트,라그로타_하이네켄(생),128,0.6881720430107527,0.4507042253521127,1.2891110101469028,0.3742690058479532,0.5569219402700365
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_자몽리치에이드,105,0.6176470588235294,0.4117647058823529,1.2885813148788927,0.328125,0.5043067117494778
라그로타,라그로타_G-Charge(3),라그로타_Gls.Sileni,124,0.7380952380952381,0.4065573770491803,1.2874316939890709,0.3553008595988539,0.547793815237531
라그로타,라그로타_알리오 에 올리오 ,라그로타_카스,104,0.48372093023255813,0.52,1.2866976744186047,0.33440514469453375,0.5015325350572286
라그로타,라그로타_빵 추가 (1인),라그로타_자몽리치에이드,176,0.6153846153846154,0.6901960784313725,1.2838612368024132,0.4821917808219178,0.651717767339099
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_카스,82,0.4823529411764706,0.41,1.2830588235294116,0.2847222222222222,0.4447074385282451
라그로타,라그로타_까르보나라,라그로타_자몽리치에이드,91,0.6148648648648649,0.3568627450980392,1.2827768945416005,0.2916666666666667,0.46842540872588306
라그로타,라그로타_제로콜라,라그로타_해산물 토마토 스튜 파스타,64,0.3368421052631579,0.45714285714285713,1.28,0.24060150375939848,0.39240917727037816
라그로타,라그로타_양갈비 (4ps),라그로타_제로콜라,63,0.45652173913043476,0.33157894736842103,1.2782608695652173,0.23773584905660378,0.3890668293644043
라그로타,라그로타_버섯 크림 리조또,라그로타_콜라,108,0.7058823529411765,0.3673469387755102,1.2773109243697478,0.3185840707964602,0.5092187363880039
라그로타,라그로타_Gls.Sileni,라그로타_한우 (200g),84,0.2754098360655738,0.7304347826086957,1.2740698503207413,0.25,0.44851858794798444
라그로타,라그로타_Gls.Sileni,라그로타_카스,146,0.4786885245901639,0.73,1.273311475409836,0.40668523676880225,0.5911367210306087
라그로타,라그로타_AUS (200g),라그로타_카스,66,0.4782608695652174,0.33,1.2721739130434782,0.2426470588235294,0.3972733151830384
라그로타,라그로타_양갈비 (4ps),라그로타_콜라,97,0.7028985507246377,0.3299319727891156,1.2719116632160108,0.28955223880597014,0.48156900389372026
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_해산물 토마토 리조또,130,0.7647058823529411,0.40625,1.2713235294117646,0.3611111111111111,0.5573704017131538
라그로타,라그로타_자몽리치에이드,라그로타_콜라,179,0.7019607843137254,0.608843537414966,1.2702147525676937,0.4837837837837838,0.6537463476365681
라그로타,라그로타_Gls.Sileni,라그로타_Gls.미션 서드,275,0.9016393442622951,0.7275132275132276,1.2689738919247116,0.6740196078431373,0.8099102107006506
라그로타,라그로타_버섯 크림 리조또,라그로타_자몽리치에이드,93,0.6078431372549019,0.36470588235294116,1.2681276432141486,0.29523809523809524,0.4708332695389409
라그로타,라그로타_까르보나라,라그로타_제로콜라,67,0.4527027027027027,0.3526315789473684,1.2675675675675677,0.24723247232472326,0.399546328787783
라그로타,라그로타_그릴드 비프 샐러드,라그로타_미션 서드 카베르네 쉬라,81,0.405,0.4764705882352941,1.2674117647058825,0.28027681660899656,0.4392841770827787
라그로타,라그로타_G-Charge(3),라그로타_해산물 토마토 스튜 파스타,56,0.3333333333333333,0.4,1.2666666666666666,0.2222222222222222,0.36514837167011077
라그로타,라그로타_Gls.Sileni,라그로타_스프라이트,135,0.4426229508196721,0.7258064516129032,1.2659968270756214,0.3792134831460674,0.5667967831038377
라그로타,라그로타_Gls.Sileni,라그로타_그릴드 비프 샐러드,145,0.47540983606557374,0.725,1.2645901639344261,0.4027777777777778,0.5870878393797141
라그로타,라그로타_Open Food,라그로타_콜라,102,0.6986301369863014,0.3469387755102041,1.2641878669275928,0.30177514792899407,0.4923229471196255
라그로타,라그로타_시저 샐러드 ,라그로타_콜라,132,0.6984126984126984,0.4489795918367347,1.2637944066515494,0.37606837606837606,0.5599759354355559
라그로타,라그로타_Gls.미션 서드,라그로타_스프라이트,167,0.4417989417989418,0.8978494623655914,1.2636399840700918,0.42065491183879095,0.6298165942303101
라그로타,라그로타_빵 추가 (1인),라그로타_콜라,199,0.6958041958041958,0.6768707482993197,1.259074259074259,0.5223097112860893,0.6862721811962017
라그로타,라그로타_까르보나라,라그로타_카스,70,0.47297297297297297,0.35,1.258108108108108,0.2517985611510791,0.40686673560336745
라그로타,라그로타_빵 추가 (1인),라그로타_아메리카노,143,0.5,0.6745283018867925,1.2547169811320755,0.4028169014084507,0.580744479907813
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_알리오 에 올리오 ,86,0.5058823529411764,0.4,1.2517647058823527,0.28762541806020064,0.4498365716307096
라그로타,라그로타_G-Charge(3),라그로타_카스,79,0.47023809523809523,0.395,1.2508333333333335,0.27335640138408307,0.430980333216085
라그로타,라그로타_Gls.미션 서드,라그로타_빵 추가 (1인),254,0.671957671957672,0.8881118881118881,1.2499352499352498,0.6195121951219512,0.7725112276035843
라그로타,라그로타_모둠 해산물 플래터,라그로타_콜라,58,0.6904761904761905,0.19727891156462585,1.2494331065759636,0.18125,0.36907504835525273
라그로타,라그로타_AUS (200g),라그로타_미션 서드 카베르네 쉬라,55,0.39855072463768115,0.3235294117647059,1.2472293265132137,0.21739130434782608,0.3590861755907992
라그로타,라그로타_Gls.Sileni,라그로타_모둠 해산물 플래터,60,0.19672131147540983,0.7142857142857143,1.2459016393442621,0.182370820668693,0.37485360139984725
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_하이네켄(생),113,0.6647058823529411,0.397887323943662,1.245153272576636,0.3313782991202346,0.5142742894011155
라그로타,라그로타_Gls.Sileni,라그로타_자몽리치에이드,182,0.5967213114754099,0.7137254901960784,1.2449244615879138,0.48148148148148145,0.6526064744876761
라그로타,라그로타_G-Charge(3),라그로타_스프라이트,73,0.43452380952380953,0.3924731182795699,1.2428315412186381,0.2597864768683274,0.4129635752587961
라그로타,라그로타_알리오 에 올리오 ,라그로타_자몽리치에이드,128,0.5953488372093023,0.5019607843137255,1.2420611035111717,0.3742690058479532,0.546664219851497
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_시저 샐러드 ,75,0.4411764705882353,0.3968253968253968,1.2418300653594772,0.2640845070422535,0.4184137043778615
라그로타,라그로타_자몽리치에이드,라그로타_하이네켄(생),169,0.6627450980392157,0.5950704225352113,1.2414802540734602,0.45675675675675675,0.627996819676132
라그로타,라그로타_스프라이트,라그로타_시저 샐러드 ,82,0.44086021505376344,0.43386243386243384,1.2409398645957785,0.27986348122866894,0.43734732867177983
라그로타,라그로타_G-Charge(3),라그로타_Gls.미션 서드,148,0.8809523809523809,0.3915343915343915,1.2398589065255732,0.37185929648241206,0.5873015873015873
라그로타,라그로타_G-Charge(3),라그로타_콜라,115,0.6845238095238095,0.391156462585034,1.2386621315192743,0.3314121037463977,0.5174513618578706
라그로타,라그로타_Gls.미션 서드,라그로타_제로콜라,167,0.4417989417989418,0.8789473684210526,1.237037037037037,0.4164588528678304,0.6231516807851726
라그로타,라그로타_까르보나라,라그로타_스프라이트,64,0.43243243243243246,0.34408602150537637,1.2368497529787852,0.23703703703703705,0.38573819521220365
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_제로콜라,75,0.4411764705882353,0.39473684210526316,1.2352941176470589,0.2631578947368421,0.4173111630559929
라그로타,라그로타_Gls.Sileni,라그로타_콜라,208,0.6819672131147541,0.7074829931972789,1.2340359094457451,0.5319693094629157,0.6946079507152454
라그로타,라그로타_제로콜라,라그로타_해산물 토마토 리조또,141,0.7421052631578947,0.440625,1.2337500000000001,0.3821138211382114,0.5718305094859379
라그로타,라그로타_스프라이트,라그로타_해산물 토마토 리조또,138,0.7419354838709677,0.43125,1.2334677419354838,0.375,0.5656497833636595
라그로타,라그로타_아메리카노,라그로타_해산물 토마토 리조또,157,0.7405660377358491,0.490625,1.2311910377358493,0.4186666666666667,0.6027770833933146
라그로타,라그로타_콜라,라그로타_하이네켄(생),193,0.6564625850340136,0.6795774647887324,1.2297116029510393,0.5012987012987012,0.667920039575152
라그로타,라그로타_G-Charge(3),라그로타_미션 서드 카베르네 쉬라,66,0.39285714285714285,0.38823529411764707,1.2294117647058822,0.2426470588235294,0.39053938137319943
라그로타,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,33,0.39285714285714285,0.19411764705882353,1.2294117647058822,0.1493212669683258,0.2761530448893886
라그로타,라그로타_시저 샐러드 ,라그로타_하이네켄(생),124,0.656084656084656,0.43661971830985913,1.2290036515388627,0.3553008595988539,0.5352191118851263
라그로타,라그로타_Open Food,라그로타_자몽리치에이드,86,0.589041095890411,0.33725490196078434,1.2289014235831317,0.273015873015873,0.4457095433636052
라그로타,라그로타_G-Charge(3),라그로타_해산물 토마토 리조또,124,0.7380952380952381,0.3875,1.2270833333333333,0.34065934065934067,0.5348008084903245
라그로타,라그로타_그릴드 비프 샐러드,라그로타_하이네켄(생),131,0.655,0.4612676056338028,1.2269718309859154,0.37110481586402266,0.5496637896843313
라그로타,라그로타_버섯 크림 리조또,라그로타_제로콜라,67,0.43790849673202614,0.3526315789473684,1.2261437908496733,0.2427536231884058,0.39296356655176434
라그로타,라그로타_Gls.Sileni,라그로타_양갈비 (4ps),97,0.3180327868852459,0.7028985507246377,1.226039439296745,0.28034682080924855,0.4728052294386737
라그로타,라그로타_스프라이트,라그로타_해산물 토마토 스튜 파스타,60,0.3225806451612903,0.42857142857142855,1.2258064516129032,0.22556390977443608,0.3718182996118767
라그로타,라그로타_Gls.Sileni,라그로타_까르보나라,104,0.34098360655737703,0.7027027027027027,1.2256978289765175,0.2979942693409742,0.48949984872845864
라그로타,라그로타_G-Charge(3),라그로타_아메리카노,82,0.4880952380952381,0.3867924528301887,1.2248427672955975,0.2751677852348993,0.4345015009842798
라그로타,라그로타_그릴드 비프 샐러드,라그로타_카스,92,0.46,0.46,1.2236,0.2987012987012987,0.46
라그로타,라그로타_Gls.미션 서드,라그로타_모둠 해산물 플래터,73,0.1931216931216931,0.8690476190476191,1.2231040564373898,0.18766066838046272,0.40967297640172995
라그로타,라그로타_AUS (200g),라그로타_스프라이트,59,0.427536231884058,0.3172043010752688,1.2228455664640796,0.22264150943396227,0.3682612274176263
라그로타,라그로타_Gls.Sileni,라그로타_해산물 토마토 스튜 파스타,98,0.32131147540983607,0.7,1.2209836065573771,0.2824207492795389,0.4742552401259107
라그로타,라그로타_Gls.Sileni,라그로타_제로콜라,133,0.4360655737704918,0.7,1.220983606557377,0.3674033149171271,0.552490634888361
라그로타,라그로타_아메리카노,라그로타_자몽리치에이드,124,0.5849056603773585,0.48627450980392156,1.2202737698853126,0.36151603498542273,0.5333148350473096
라그로타,라그로타_AUS (200g),라그로타_Gls.Sileni,96,0.6956521739130435,0.31475409836065577,1.213399857448325,0.276657060518732,0.4679309487228111
라그로타,라그로타_자몽리치에이드,라그로타_해산물 토마토 리조또,186,0.7294117647058823,0.58125,1.2126470588235296,0.4781491002570694,0.6511302390730246
라그로타,라그로타_그릴드 비프 샐러드,라그로타_콜라,134,0.67,0.4557823129251701,1.2123809523809523,0.37222222222222223,0.5526066862243562
라그로타,라그로타_알리오 에 올리오 ,라그로타_콜라,144,0.6697674418604651,0.4897959183673469,1.2119601328903653,0.39452054794520547,0.5727559334294103
라그로타,라그로타_스프라이트,라그로타_알리오 에 올리오 ,91,0.489247311827957,0.4232558139534884,1.2106026506626655,0.29354838709677417,0.45505688566628466
라그로타,라그로타_콜라,라그로타_해산물 토마토 리조또,214,0.7278911564625851,0.66875,1.2101190476190478,0.535,0.6976942101553901
라그로타,라그로타_Gls.Sileni,라그로타_버섯 크림 리조또,106,0.3475409836065574,0.6928104575163399,1.2084431586842386,0.30113636363636365,0.490693415340106
라그로타,라그로타_Gls.미션 서드,라그로타_아메리카노,182,0.48148148148148145,0.8584905660377359,1.2082459818308877,0.44607843137254904,0.642920920155601
라그로타,라그로타_Gls.미션 서드,라그로타_콜라,252,0.6666666666666666,0.8571428571428571,1.2063492063492063,0.6,0.7559289460184545
라그로타,라그로타_Gls.미션 서드,라그로타_시저 샐러드 ,162,0.42857142857142855,0.8571428571428571,1.2063492063492063,0.4,0.6060915267313265
라그로타,라그로타_Gls.미션 서드,라그로타_알리오 에 올리오 ,184,0.48677248677248675,0.8558139534883721,1.2044788975021532,0.44987775061124696,0.6454352689109328
