venue,antecedent,consequent,support_days,confidence,lift
라그로타,라그로타_알리오 에 올리오 ,라그로타_콜라,144,0.6697674418604651,1.2119601328903653
라그로타,라그로타_해산물 토마토 리조또,라그로타_콜라,214,0.66875,1.2101190476190478
라그로타,라그로타_모둠 해산물 플래터,라그로타_버섯 크림 리조또,56,0.6666666666666666,2.318082788671024
라그로타,라그로타_Gls.미션 서드,라그로타_콜라,252,0.6666666666666666,1.2063492063492063
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_하이네켄(생),113,0.6647058823529411,1.245153272576636
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_콜라,113,0.6647058823529411,1.202801120448179
라그로타,라그로타_자몽리치에이드,라그로타_하이네켄(생),169,0.6627450980392157,1.2414802540734602
라그로타,라그로타_아메리카노,라그로타_콜라,140,0.660377358490566,1.1949685534591195
라그로타,라그로타_콜라,라그로타_하이네켄(생),193,0.6564625850340136,1.2297116029510393
라그로타,라그로타_시저 샐러드 ,라그로타_하이네켄(생),124,0.656084656084656,1.2290036515388627
라그로타,라그로타_카스,라그로타_자몽리치에이드,131,0.655,1.3665098039215686
라그로타,라그로타_그릴드 비프 샐러드,라그로타_하이네켄(생),131,0.655,1.2269718309859154
라그로타,라그로타_모둠 해산물 플래터,라그로타_AUS (200g),55,0.6547619047619048,2.5241545893719803
라그로타,라그로타_모둠 해산물 플래터,라그로타_해산물 토마토 스튜 파스타,55,0.6547619047619048,2.488095238095238
라그로타,라그로타_모둠 해산물 플래터,라그로타_까르보나라,55,0.6547619047619048,2.3536036036036037
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_빵 추가 (1인),110,0.6470588235294118,1.2036199095022622
라그로타,라그로타_AUS (200g),라그로타_자몽리치에이드,89,0.644927536231884,1.3454958795112246
라그로타,라그로타_해산물 토마토 스파게티,라그로타_콜라,282,0.6438356164383562,1.1650358773646443
라그로타,라그로타_G-Charge(3),라그로타_하이네켄(생),108,0.6428571428571429,1.204225352112676
라그로타,라그로타_Gls.Sileni,라그로타_빵 추가 (1인),196,0.6426229508196721,1.1953685658603688
라그로타,라그로타_알리오 에 올리오 ,라그로타_버섯 크림 리조또,138,0.641860465116279,2.231828545371637
라그로타,라그로타_시저 샐러드 ,라그로타_버섯 크림 리조또,121,0.6402116402116402,2.226095376422174
라그로타,라그로타_카스,라그로타_빵 추가 (1인),128,0.64,1.1904895104895103
라그로타,라그로타_스프라이트,라그로타_자몽리치에이드,119,0.6397849462365591,1.3347670250896058
라그로타,라그로타_해산물 토마토 스파게티,라그로타_빵 추가 (1인),279,0.636986301369863,1.1848836095411437
라그로타,라그로타_Open Food,라그로타_빵 추가 (1인),93,0.636986301369863,1.1848836095411437
라그로타,라그로타_하이네켄(생),라그로타_빵 추가 (1인),180,0.6338028169014085,1.178961883187235
라그로타,라그로타_Gls.Sileni,라그로타_하이네켄(생),193,0.6327868852459017,1.1853613484183791
라그로타,라그로타_모둠 해산물 플래터,라그로타_G-Charge(3),53,0.6309523809523809,1.998015873015873
라그로타,라그로타_시저 샐러드 ,라그로타_까르보나라,119,0.6296296296296297,2.2632632632632634
라그로타,라그로타_빵 추가 (1인),라그로타_하이네켄(생),180,0.6293706293706294,1.178961883187235
라그로타,라그로타_해산물 토마토 스튜 파스타,라그로타_자몽리치에이드,88,0.6285714285714286,1.3113725490196078
라그로타,라그로타_해산물 토마토 스파게티,라그로타_하이네켄(생),275,0.6278538812785388,1.1761206508457134
라그로타,라그로타_한우 (200g),라그로타_자몽리치에이드,72,0.6260869565217392,1.3061892583120203
라그로타,라그로타_해산물 토마토 리조또,라그로타_하이네켄(생),200,0.625,1.170774647887324
라그로타,라그로타_시저 샐러드 ,라그로타_자몽리치에이드,118,0.6243386243386243,1.3025417574437181
라그로타,라그로타_Gls.미션 서드,라그로타_하이네켄(생),236,0.6243386243386243,1.1695357329160145
라그로타,라그로타_알리오 에 올리오 ,라그로타_하이네켄(생),134,0.6232558139534884,1.1675073698001965
라그로타,라그로타_제로콜라,라그로타_자몽리치에이드,118,0.6210526315789474,1.2956862745098037
라그로타,라그로타_G-Charge(3),라그로타_자몽리치에이드,104,0.6190476190476191,1.2915032679738563
라그로타,라그로타_알리오 에 올리오 ,라그로타_까르보나라,133,0.6186046511627907,2.2236329352608424
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_자몽리치에이드,105,0.6176470588235294,1.2885813148788927
라그로타,라그로타_Open Food,라그로타_하이네켄(생),90,0.6164383561643836,1.154736639012155
라그로타,라그로타_빵 추가 (1인),라그로타_자몽리치에이드,176,0.6153846153846154,1.2838612368024132
라그로타,라그로타_까르보나라,라그로타_자몽리치에이드,91,0.6148648648648649,1.2827768945416005
라그로타,라그로타_알리오 에 올리오 ,라그로타_해산물 토마토 스튜 파스타,132,0.6139534883720931,2.3330232558139534
라그로타,라그로타_시저 샐러드 ,라그로타_AUS (200g),116,0.6137566137566137,2.3660762211486848
라그로타,라그로타_콜라,라그로타_자몽리치에이드,179,0.608843537414966,1.2702147525676937
라그로타,라그로타_시저 샐러드 ,라그로타_해산물 토마토 스튜 파스타,115,0.6084656084656085,2.312169312169312
라그로타,라그로타_버섯 크림 리조또,라그로타_자몽리치에이드,93,0.6078431372549019,1.2681276432141486
라그로타,라그로타_시저 샐러드 ,라그로타_양갈비 (4ps),113,0.5978835978835979,2.3048845947396672
라그로타,라그로타_Gls.Sileni,라그로타_자몽리치에이드,182,0.5967213114754099,1.2449244615879138
라그로타,라그로타_알리오 에 올리오 ,라그로타_자몽리치에이드,128,0.5953488372093023,1.2420611035111717
라그로타,라그로타_하이네켄(생),라그로타_자몽리치에이드,169,0.5950704225352113,1.2414802540734602
라그로타,라그로타_그릴드 비프 샐러드,라그로타_버섯 크림 리조또,118,0.59,2.0515032679738563
라그로타,라그로타_Open Food,라그로타_알리오 에 올리오 ,86,0.589041095890411,1.4575342465753423
라그로타,라그로타_Open Food,라그로타_자몽리치에이드,86,0.589041095890411,1.2289014235831317
라그로타,라그로타_알리오 에 올리오 ,라그로타_AUS (200g),126,0.586046511627907,2.2592517694641048
라그로타,라그로타_아메리카노,라그로타_자몽리치에이드,124,0.5849056603773585,1.2202737698853126
라그로타,라그로타_해산물 토마토 리조또,라그로타_자몽리치에이드,186,0.58125,1.2126470588235296
라그로타,라그로타_G-Charge(3),라그로타_알리오 에 올리오 ,97,0.5773809523809523,1.4286821705426358
라그로타,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,115,0.575,2.066891891891892
라그로타,라그로타_그릴드 비프 샐러드,라그로타_자몽리치에이드,115,0.575,1.199607843137255
라그로타,라그로타_Gls.미션 서드,라그로타_자몽리치에이드,217,0.5740740740740741,1.197676107480029
라그로타,라그로타_한우 (200g),라그로타_Open Food,66,0.5739130434782609,2.0912447885646217
라그로타,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),122,0.5674418604651162,2.187529491068419
라그로타,라그로타_해산물 토마토 스파게티,라그로타_자몽리치에이드,246,0.5616438356164384,1.1717432178350793
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_아메리카노,95,0.5588235294117647,1.4023307436182022
라그로타,라그로타_그릴드 비프 샐러드,라그로타_AUS (200g),111,0.555,2.1395652173913042
라그로타,라그로타_그릴드 비프 샐러드,라그로타_양갈비 (4ps),110,0.55,2.1202898550724636
라그로타,라그로타_그릴드 비프 샐러드,라그로타_해산물 토마토 스튜 파스타,110,0.55,2.0900000000000003
라그로타,라그로타_제로콜라,라그로타_카스,103,0.5421052631578948,1.442
라그로타,라그로타_G-Charge(3),라그로타_그릴드 비프 샐러드,91,0.5416666666666666,1.4408333333333336
라그로타,라그로타_Open Food,라그로타_버섯 크림 리조또,79,0.541095890410959,1.8814576058733996
라그로타,라그로타_스프라이트,라그로타_카스,100,0.5376344086021505,1.4301075268817203
라그로타,라그로타_모둠 해산물 플래터,라그로타_한우 (200g),45,0.5357142857142857,2.4782608695652177
라그로타,라그로타_Open Food,라그로타_까르보나라,78,0.5342465753424658,1.9203998519067011
라그로타,라그로타_한우 (200g),라그로타_카스,61,0.5304347826086957,1.4109565217391304
라그로타,라그로타_Gls.Sileni,라그로타_알리오 에 올리오 ,161,0.5278688524590164,1.3061685093404498
라그로타,라그로타_까르보나라,라그로타_Open Food,78,0.527027027027027,1.9203998519067011
라그로타,라그로타_스프라이트,라그로타_제로콜라,97,0.521505376344086,1.4602150537634409
라그로타,라그로타_카스,라그로타_알리오 에 올리오 ,104,0.52,1.2866976744186047
라그로타,라그로타_버섯 크림 리조또,라그로타_Open Food,79,0.5163398692810458,1.8814576058733996
라그로타,라그로타_카스,라그로타_제로콜라,103,0.515,1.442
라그로타,라그로타_해산물 토마토 스튜 파스타,라그로타_Open Food,72,0.5142857142857142,1.8739726027397259
라그로타,라그로타_자몽리치에이드,라그로타_카스,131,0.5137254901960784,1.3665098039215686
라그로타,라그로타_Open Food,라그로타_시저 샐러드 ,75,0.5136986301369864,1.4459665144596652
라그로타,라그로타_G-Charge(3),라그로타_시저 샐러드 ,86,0.5119047619047619,1.4409171075837741
라그로타,라그로타_제로콜라,라그로타_스프라이트,97,0.5105263157894737,1.4602150537634409
라그로타,라그로타_Open Food,라그로타_카스,74,0.5068493150684932,1.3482191780821917
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_알리오 에 올리오 ,86,0.5058823529411764,1.2517647058823527
라그로타,라그로타_콜라,라그로타_스프라이트,148,0.5034013605442177,1.4398361495135688
라그로타,라그로타_자몽리치에이드,라그로타_알리오 에 올리오 ,128,0.5019607843137255,1.2420611035111717
라그로타,라그로타_AUS (200g),라그로타_Open Food,69,0.5,1.821917808219178
라그로타,라그로타_카스,라그로타_스프라이트,100,0.5,1.4301075268817203
라그로타,라그로타_Open Food,라그로타_그릴드 비프 샐러드,73,0.5,1.33
라그로타,라그로타_해산물 토마토 스튜 파스타,라그로타_카스,70,0.5,1.33
라그로타,라그로타_모둠 해산물 플래터,라그로타_카스,42,0.5,1.33
라그로타,라그로타_빵 추가 (1인),라그로타_아메리카노,143,0.5,1.2547169811320755
라그로타,라그로타_시저 샐러드 ,라그로타_한우 (200g),94,0.4973544973544973,2.300805152979066
라그로타,라그로타_버섯 크림 리조또,라그로타_카스,76,0.49673202614379086,1.3213071895424835
라그로타,라그로타_콜라,라그로타_카스,146,0.4965986394557823,1.3209523809523809
라그로타,라그로타_Open Food,라그로타_해산물 토마토 스튜 파스타,72,0.4931506849315068,1.8739726027397259
라그로타,라그로타_양갈비 (4ps),라그로타_Open Food,68,0.4927536231884058,1.7955132023029579
라그로타,라그로타_양갈비 (4ps),라그로타_카스,68,0.4927536231884058,1.3107246376811594
라그로타,라그로타_해산물 토마토 리조또,라그로타_아메리카노,157,0.490625,1.2311910377358493
라그로타,라그로타_콜라,라그로타_알리오 에 올리오 ,144,0.4897959183673469,1.2119601328903653
라그로타,라그로타_스프라이트,라그로타_알리오 에 올리오 ,91,0.489247311827957,1.2106026506626655
라그로타,라그로타_알리오 에 올리오 ,라그로타_한우 (200g),105,0.4883720930232558,2.259251769464105
라그로타,라그로타_G-Charge(3),라그로타_아메리카노,82,0.4880952380952381,1.2248427672955975
라그로타,라그로타_한우 (200g),라그로타_스프라이트,56,0.48695652173913045,1.392800374006545
라그로타,라그로타_시저 샐러드 ,라그로타_카스,92,0.48677248677248675,1.2948148148148149
라그로타,라그로타_Gls.미션 서드,라그로타_알리오 에 올리오 ,184,0.48677248677248675,1.2044788975021532
라그로타,라그로타_자몽리치에이드,라그로타_아메리카노,124,0.48627450980392156,1.2202737698853126
라그로타,라그로타_하이네켄(생),라그로타_카스,138,0.4859154929577465,1.2925352112676056
라그로타,라그로타_알리오 에 올리오 ,라그로타_카스,104,0.48372093023255813,1.2866976744186047
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_카스,82,0.4823529411764706,1.2830588235294116
라그로타,라그로타_Gls.미션 서드,라그로타_아메리카노,182,0.48148148148148145,1.2082459818308877
라그로타,라그로타_콜라,라그로타_제로콜라,141,0.47959183673469385,1.3428571428571427
라그로타,라그로타_Gls.Sileni,라그로타_카스,146,0.4786885245901639,1.273311475409836
라그로타,라그로타_스프라이트,라그로타_아메리카노,89,0.478494623655914,1.200750659362954
라그로타,라그로타_AUS (200g),라그로타_카스,66,0.4782608695652174,1.2721739130434782
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_스프라이트,81,0.4764705882352941,1.36280834914611
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_그릴드 비프 샐러드,81,0.4764705882352941,1.2674117647058825
라그로타,라그로타_콜라,라그로타_아메리카노,140,0.47619047619047616,1.1949685534591195
라그로타,라그로타_모둠 해산물 플래터,라그로타_아메리카노,40,0.47619047619047616,1.1949685534591195
라그로타,라그로타_Gls.Sileni,라그로타_그릴드 비프 샐러드,145,0.47540983606557374,1.2645901639344261
라그로타,라그로타_까르보나라,라그로타_카스,70,0.47297297297297297,1.258108108108108
